Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","499","Montenegro","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","43830","E","Estimated value"
"TCL","Crops and livestock products","499","Montenegro","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","44987","E","Estimated value"
"TCL","Crops and livestock products","499","Montenegro","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","64","E","Estimated value"
"TCL","Crops and livestock products","499","Montenegro","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","399","E","Estimated value"
"TCL","Crops and livestock products","504","Morocco","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","7005522","E","Estimated value"
"TCL","Crops and livestock products","504","Morocco","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","9607240","E","Estimated value"
"TCL","Crops and livestock products","504","Morocco","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","635","E","Estimated value"
"TCL","Crops and livestock products","504","Morocco","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","572","E","Estimated value"
"TCL","Crops and livestock products","508","Mozambique","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","1796243","E","Estimated value"
"TCL","Crops and livestock products","508","Mozambique","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","2129953","E","Estimated value"
"TCL","Crops and livestock products","508","Mozambique","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","14977","E","Estimated value"
"TCL","Crops and livestock products","508","Mozambique","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","12055","E","Estimated value"
"TCL","Crops and livestock products","104","Myanmar","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","452248","E","Estimated value"
"TCL","Crops and livestock products","104","Myanmar","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","492413","E","Estimated value"
"TCL","Crops and livestock products","104","Myanmar","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","3111314","E","Estimated value"
"TCL","Crops and livestock products","104","Myanmar","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","3048750","E","Estimated value"
"TCL","Crops and livestock products","516","Namibia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","347663","E","Estimated value"
"TCL","Crops and livestock products","516","Namibia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","276628","E","Estimated value"
"TCL","Crops and livestock products","516","Namibia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","95","E","Estimated value"
"TCL","Crops and livestock products","516","Namibia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","2846","E","Estimated value"
"TCL","Crops and livestock products","520","Nauru","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","174","E","Estimated value"
"TCL","Crops and livestock products","520","Nauru","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","361","E","Estimated value"
"TCL","Crops and livestock products","524","Nepal","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","1233716","E","Estimated value"
"TCL","Crops and livestock products","524","Nepal","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1753429","E","Estimated value"
"TCL","Crops and livestock products","524","Nepal","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","899","E","Estimated value"
"TCL","Crops and livestock products","524","Nepal","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","269","E","Estimated value"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","14562306","E","Estimated value"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","13841055","E","Estimated value"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","1776274","E","Estimated value"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1505209","E","Estimated value"
"TCL","Crops and livestock products","540","New Caledonia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","31243","E","Estimated value"
"TCL","Crops and livestock products","540","New Caledonia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","36583","E","Estimated value"
"TCL","Crops and livestock products","554","New Zealand","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","737223","E","Estimated value"
"TCL","Crops and livestock products","554","New Zealand","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","633489","E","Estimated value"
"TCL","Crops and livestock products","554","New Zealand","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","4125","E","Estimated value"
"TCL","Crops and livestock products","554","New Zealand","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","2100","E","Estimated value"
"TCL","Crops and livestock products","558","Nicaragua","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","492568","E","Estimated value"
"TCL","Crops and livestock products","558","Nicaragua","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","631685","E","Estimated value"
"TCL","Crops and livestock products","558","Nicaragua","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","9774","E","Estimated value"
"TCL","Crops and livestock products","558","Nicaragua","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","6162","E","Estimated value"
"TCL","Crops and livestock products","562","Niger","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","651758","E","Estimated value"
"TCL","Crops and livestock products","562","Niger","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","726889","E","Estimated value"
"TCL","Crops and livestock products","562","Niger","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","17455","E","Estimated value"
"TCL","Crops and livestock products","562","Niger","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","5132","E","Estimated value"
"TCL","Crops and livestock products","566","Nigeria","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","5712329","E","Estimated value"
"TCL","Crops and livestock products","566","Nigeria","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","6248142","E","Estimated value"
"TCL","Crops and livestock products","566","Nigeria","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","43501","E","Estimated value"
"TCL","Crops and livestock products","566","Nigeria","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","10392","E","Estimated value"
"TCL","Crops and livestock products","570","Niue","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","7","E","Estimated value"
"TCL","Crops and livestock products","570","Niue","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","7","E","Estimated value"
"TCL","Crops and livestock products","570","Niue","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","5","E","Estimated value"
"TCL","Crops and livestock products","807","North Macedonia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","154274","E","Estimated value"
"TCL","Crops and livestock products","807","North Macedonia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","159833","E","Estimated value"
"TCL","Crops and livestock products","807","North Macedonia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","36816","E","Estimated value"
"TCL","Crops and livestock products","807","North Macedonia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","29420","E","Estimated value"
"TCL","Crops and livestock products","578","Norway","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","628093","E","Estimated value"
"TCL","Crops and livestock products","578","Norway","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","437878","E","Estimated value"
"TCL","Crops and livestock products","578","Norway","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","1555","E","Estimated value"
"TCL","Crops and livestock products","578","Norway","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1258","E","Estimated value"
"TCL","Crops and livestock products","512","Oman","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","1454781","E","Estimated value"
"TCL","Crops and livestock products","512","Oman","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1467458","E","Estimated value"
"TCL","Crops and livestock products","512","Oman","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","192","E","Estimated value"
"TCL","Crops and livestock products","512","Oman","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1030","E","Estimated value"
"TCL","Crops and livestock products","586","Pakistan","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","55390","E","Estimated value"
"TCL","Crops and livestock products","586","Pakistan","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","2537091","E","Estimated value"
"TCL","Crops and livestock products","586","Pakistan","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","4973549","E","Estimated value"
"TCL","Crops and livestock products","586","Pakistan","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","4051348","E","Estimated value"
"TCL","Crops and livestock products","275","Palestine","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","398100","E","Estimated value"
"TCL","Crops and livestock products","275","Palestine","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","218503","E","Estimated value"
"TCL","Crops and livestock products","275","Palestine","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","3786","E","Estimated value"
"TCL","Crops and livestock products","275","Palestine","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","3604","E","Estimated value"
"TCL","Crops and livestock products","591","Panama","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","714735","E","Estimated value"
"TCL","Crops and livestock products","591","Panama","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","787446","E","Estimated value"
"TCL","Crops and livestock products","591","Panama","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","5438","E","Estimated value"
"TCL","Crops and livestock products","591","Panama","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","2403","E","Estimated value"
"TCL","Crops and livestock products","598","Papua New Guinea","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","458294","E","Estimated value"
"TCL","Crops and livestock products","598","Papua New Guinea","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","522881","E","Estimated value"
"TCL","Crops and livestock products","598","Papua New Guinea","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","2423","E","Estimated value"
"TCL","Crops and livestock products","598","Papua New Guinea","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","168","E","Estimated value"
"TCL","Crops and livestock products","600","Paraguay","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","17228","E","Estimated value"
"TCL","Crops and livestock products","600","Paraguay","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","18851","E","Estimated value"
"TCL","Crops and livestock products","600","Paraguay","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","4087947","E","Estimated value"
"TCL","Crops and livestock products","600","Paraguay","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","3193584","E","Estimated value"
"TCL","Crops and livestock products","604","Peru","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","6470130","E","Estimated value"
"TCL","Crops and livestock products","604","Peru","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","6532872","E","Estimated value"
"TCL","Crops and livestock products","604","Peru","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","98904","E","Estimated value"
"TCL","Crops and livestock products","604","Peru","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","108359","E","Estimated value"
"TCL","Crops and livestock products","608","Philippines","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","10687132","E","Estimated value"
"TCL","Crops and livestock products","608","Philippines","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","8867550","E","Estimated value"
"TCL","Crops and livestock products","608","Philippines","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","777","E","Estimated value"
"TCL","Crops and livestock products","608","Philippines","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","2079","E","Estimated value"
"TCL","Crops and livestock products","616","Poland","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","1419248","E","Estimated value"
"TCL","Crops and livestock products","616","Poland","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1768053","E","Estimated value"
"TCL","Crops and livestock products","616","Poland","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","4271152","E","Estimated value"
"TCL","Crops and livestock products","616","Poland","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","9050903","E","Estimated value"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","4043120","E","Estimated value"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","3734679","E","Estimated value"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","297861","E","Estimated value"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","244099","E","Estimated value"
"TCL","Crops and livestock products","634","Qatar","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","825940","E","Estimated value"
"TCL","Crops and livestock products","634","Qatar","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","621601","E","Estimated value"
"TCL","Crops and livestock products","410","Republic of Korea","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","15526923","E","Estimated value"
"TCL","Crops and livestock products","410","Republic of Korea","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","15962199","E","Estimated value"
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","53071","E","Estimated value"
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","55415","E","Estimated value"
"TCL","Crops and livestock products","498","Republic of Moldova","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","15071","E","Estimated value"
"TCL","Crops and livestock products","498","Republic of Moldova","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","49140","E","Estimated value"
"TCL","Crops and livestock products","498","Republic of Moldova","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","1338965","E","Estimated value"
"TCL","Crops and livestock products","498","Republic of Moldova","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","617847","E","Estimated value"
"TCL","Crops and livestock products","642","Romania","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","1703516","E","Estimated value"
"TCL","Crops and livestock products","642","Romania","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","3411470","E","Estimated value"
"TCL","Crops and livestock products","642","Romania","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","13950526","E","Estimated value"
"TCL","Crops and livestock products","642","Romania","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","11310597","E","Estimated value"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","515209","E","Estimated value"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","598033","E","Estimated value"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","39380232","E","Estimated value"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","44851512","E","Estimated value"
"TCL","Crops and livestock products","646","Rwanda","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","392712","E","Estimated value"
"TCL","Crops and livestock products","646","Rwanda","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","364626","E","Estimated value"
"TCL","Crops and livestock products","646","Rwanda","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","57973","E","Estimated value"
"TCL","Crops and livestock products","646","Rwanda","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","46036","E","Estimated value"
"TCL","Crops and livestock products","659","Saint Kitts and Nevis","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","980","E","Estimated value"
"TCL","Crops and livestock products","659","Saint Kitts and Nevis","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1324","E","Estimated value"
"TCL","Crops and livestock products","659","Saint Kitts and Nevis","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","46","E","Estimated value"
"TCL","Crops and livestock products","662","Saint Lucia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","13662","E","Estimated value"
"TCL","Crops and livestock products","662","Saint Lucia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","17487","E","Estimated value"
"TCL","Crops and livestock products","662","Saint Lucia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","38162","E","Estimated value"
"TCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","36488","E","Estimated value"
"TCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","587","E","Estimated value"
"TCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","116","E","Estimated value"
"TCL","Crops and livestock products","882","Samoa","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","11779","E","Estimated value"
"TCL","Crops and livestock products","882","Samoa","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","8025","E","Estimated value"
"TCL","Crops and livestock products","882","Samoa","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","108","E","Estimated value"
"TCL","Crops and livestock products","882","Samoa","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","16","E","Estimated value"
"TCL","Crops and livestock products","678","Sao Tome and Principe","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","9687","E","Estimated value"
"TCL","Crops and livestock products","678","Sao Tome and Principe","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","11604","E","Estimated value"
"TCL","Crops and livestock products","682","Saudi Arabia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","11673604","E","Estimated value"
"TCL","Crops and livestock products","682","Saudi Arabia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","10629615","E","Estimated value"
"TCL","Crops and livestock products","682","Saudi Arabia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","35","E","Estimated value"
"TCL","Crops and livestock products","682","Saudi Arabia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","4346","E","Estimated value"
"TCL","Crops and livestock products","686","Senegal","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","1956852","E","Estimated value"
"TCL","Crops and livestock products","686","Senegal","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","2144434","E","Estimated value"
"TCL","Crops and livestock products","686","Senegal","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","135705","E","Estimated value"
"TCL","Crops and livestock products","686","Senegal","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","64826","E","Estimated value"
"TCL","Crops and livestock products","688","Serbia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","25090","E","Estimated value"
"TCL","Crops and livestock products","688","Serbia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","32347","E","Estimated value"
"TCL","Crops and livestock products","688","Serbia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","3508298","E","Estimated value"
"TCL","Crops and livestock products","688","Serbia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","4219105","E","Estimated value"
"TCL","Crops and livestock products","690","Seychelles","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","11652","E","Estimated value"
"TCL","Crops and livestock products","690","Seychelles","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","13341","E","Estimated value"
"TCL","Crops and livestock products","694","Sierra Leone","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","336815","E","Estimated value"
"TCL","Crops and livestock products","694","Sierra Leone","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","441961","E","Estimated value"
"TCL","Crops and livestock products","694","Sierra Leone","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","2","E","Estimated value"
"TCL","Crops and livestock products","702","Singapore","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","544258","E","Estimated value"
"TCL","Crops and livestock products","702","Singapore","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","640326","E","Estimated value"
"TCL","Crops and livestock products","702","Singapore","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","80774","E","Estimated value"
"TCL","Crops and livestock products","702","Singapore","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","101500","E","Estimated value"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","311262","E","Estimated value"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","206622","E","Estimated value"
"TCL","Crops and livestock products","703","Slovakia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","1415527","E","Estimated value"
"TCL","Crops and livestock products","703","Slovakia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","2060743","E","Estimated value"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","977583","E","Estimated value"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","972074","E","Estimated value"
"TCL","Crops and livestock products","705","Slovenia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","903016","E","Estimated value"
"TCL","Crops and livestock products","705","Slovenia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","988776","E","Estimated value"
"TCL","Crops and livestock products","090","Solomon Islands","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","66576","E","Estimated value"
"TCL","Crops and livestock products","090","Solomon Islands","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","47845","E","Estimated value"
"TCL","Crops and livestock products","706","Somalia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","590569","E","Estimated value"
"TCL","Crops and livestock products","706","Somalia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","647877","E","Estimated value"
"TCL","Crops and livestock products","706","Somalia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","50","E","Estimated value"
"TCL","Crops and livestock products","706","Somalia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","28","E","Estimated value"
"TCL","Crops and livestock products","710","South Africa","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","3504285","E","Estimated value"
"TCL","Crops and livestock products","710","South Africa","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","3413217","E","Estimated value"
"TCL","Crops and livestock products","710","South Africa","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","1440699","E","Estimated value"
"TCL","Crops and livestock products","710","South Africa","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","2904097","E","Estimated value"
"TCL","Crops and livestock products","728","South Sudan","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","90439","E","Estimated value"
"TCL","Crops and livestock products","728","South Sudan","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","178981","E","Estimated value"
"TCL","Crops and livestock products","728","South Sudan","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","701","E","Estimated value"
"TCL","Crops and livestock products","728","South Sudan","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","147","E","Estimated value"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","17525047","E","Estimated value"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","13840726","E","Estimated value"
"TCL","Crops and livestock products","724","Spain","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","1177072","E","Estimated value"
"TCL","Crops and livestock products","724","Spain","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1155639","E","Estimated value"
"TCL","Crops and livestock products","144","Sri Lanka","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","1135326","E","Estimated value"
"TCL","Crops and livestock products","144","Sri Lanka","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1466753","E","Estimated value"
"TCL","Crops and livestock products","144","Sri Lanka","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","5302","E","Estimated value"
"TCL","Crops and livestock products","144","Sri Lanka","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","12288","E","Estimated value"
"TCL","Crops and livestock products","729","Sudan","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","2344994","E","Estimated value"
"TCL","Crops and livestock products","729","Sudan","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","2619964","E","Estimated value"
"TCL","Crops and livestock products","729","Sudan","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","105685","E","Estimated value"
"TCL","Crops and livestock products","729","Sudan","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1689","E","Estimated value"
"TCL","Crops and livestock products","740","Suriname","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","24011","E","Estimated value"
"TCL","Crops and livestock products","740","Suriname","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","22641","E","Estimated value"
"TCL","Crops and livestock products","740","Suriname","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","78575","E","Estimated value"
"TCL","Crops and livestock products","740","Suriname","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","77520","E","Estimated value"
"TCL","Crops and livestock products","752","Sweden","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","651223","E","Estimated value"
"TCL","Crops and livestock products","752","Sweden","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","232018","E","Estimated value"
"TCL","Crops and livestock products","752","Sweden","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","1083231","E","Estimated value"
"TCL","Crops and livestock products","752","Sweden","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1778549","E","Estimated value"
"TCL","Crops and livestock products","756","Switzerland","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","760280","E","Estimated value"
"TCL","Crops and livestock products","756","Switzerland","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","729775","E","Estimated value"
"TCL","Crops and livestock products","756","Switzerland","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","7234","E","Estimated value"
"TCL","Crops and livestock products","756","Switzerland","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","5346","E","Estimated value"
"TCL","Crops and livestock products","760","Syrian Arab Republic","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","785591","E","Estimated value"
"TCL","Crops and livestock products","760","Syrian Arab Republic","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","424969","E","Estimated value"
"TCL","Crops and livestock products","760","Syrian Arab Republic","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","52648","E","Estimated value"
"TCL","Crops and livestock products","760","Syrian Arab Republic","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","525281","E","Estimated value"
"TCL","Crops and livestock products","762","Tajikistan","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","1141140","E","Estimated value"
"TCL","Crops and livestock products","762","Tajikistan","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1080269","E","Estimated value"
"TCL","Crops and livestock products","762","Tajikistan","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","420","E","Estimated value"
"TCL","Crops and livestock products","762","Tajikistan","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","60","E","Estimated value"
"TCL","Crops and livestock products","764","Thailand","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","3882788","E","Estimated value"
"TCL","Crops and livestock products","764","Thailand","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","5554356","E","Estimated value"
"TCL","Crops and livestock products","764","Thailand","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","7864635","E","Estimated value"
"TCL","Crops and livestock products","764","Thailand","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","5698548","E","Estimated value"
